transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
283.0,2025/01/01,14:07:56,1.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
289.0,2025/01/01,14:20:06,2.0,3.0,Astoria,35.0,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
290.0,2025/01/01,14:20:08,2.0,3.0,Astoria,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
295.0,2025/01/01,14:24:55,2.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
296.0,2025/01/01,14:24:55,1.0,3.0,Astoria,79.0,3.75,Bakery,Scone,Jumbo Savory Scone
297.0,2025/01/01,14:25:32,2.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
309.0,2025/01/01,14:35:47,1.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
310.0,2025/01/01,14:36:23,2.0,3.0,Astoria,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
316.0,2025/01/01,14:43:13,2.0,3.0,Astoria,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
317.0,2025/01/01,14:45:31,1.0,3.0,Astoria,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
323.0,2025/01/01,14:55:34,2.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
325.0,2025/01/01,14:58:35,1.0,3.0,Astoria,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
326.0,2025/01/01,15:02:04,2.0,3.0,Astoria,39.0,4.25,Coffee,Barista Espresso,Latte Rg
329.0,2025/01/01,15:08:28,2.0,3.0,Astoria,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
330.0,2025/01/01,15:09:37,1.0,3.0,Astoria,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
334.0,2025/01/01,15:12:22,1.0,3.0,Astoria,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
335.0,2025/01/01,15:12:54,2.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
336.0,2025/01/01,15:14:19,2.0,3.0,Astoria,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
338.0,2025/01/01,15:18:56,1.0,3.0,Astoria,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
339.0,2025/01/01,15:19:34,1.0,3.0,Astoria,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
341.0,2025/01/01,15:22:11,2.0,3.0,Astoria,39.0,4.25,Coffee,Barista Espresso,Latte Rg
344.0,2025/01/01,15:27:11,2.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
345.0,2025/01/01,15:28:29,1.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
347.0,2025/01/01,15:29:24,1.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
348.0,2025/01/01,15:29:24,1.0,3.0,Astoria,70.0,3.25,Bakery,Scone,Cranberry Scone
349.0,2025/01/01,15:30:16,1.0,3.0,Astoria,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
350.0,2025/01/01,15:30:27,2.0,3.0,Astoria,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
355.0,2025/01/01,15:34:10,2.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
356.0,2025/01/01,15:34:10,1.0,3.0,Astoria,76.0,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
359.0,2025/01/01,15:42:20,1.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
360.0,2025/01/01,15:45:16,2.0,3.0,Astoria,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
367.0,2025/01/01,15:55:50,2.0,3.0,Astoria,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
371.0,2025/01/01,16:03:30,2.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
373.0,2025/01/01,16:04:10,2.0,3.0,Astoria,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
374.0,2025/01/01,16:06:04,2.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
375.0,2025/01/01,16:07:20,2.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
376.0,2025/01/01,16:08:59,2.0,3.0,Astoria,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
377.0,2025/01/01,16:10:37,2.0,3.0,Astoria,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
379.0,2025/01/01,16:17:06,2.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
380.0,2025/01/01,16:17:52,2.0,3.0,Astoria,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
382.0,2025/01/01,16:19:17,1.0,3.0,Astoria,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
384.0,2025/01/01,16:20:07,2.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
386.0,2025/01/01,16:22:38,1.0,3.0,Astoria,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
387.0,2025/01/01,16:25:28,1.0,3.0,Astoria,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
391.0,2025/01/01,16:29:36,2.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
392.0,2025/01/01,16:30:12,1.0,3.0,Astoria,40.0,3.75,Coffee,Barista Espresso,Cappuccino
393.0,2025/01/01,16:33:35,1.0,3.0,Astoria,35.0,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
395.0,2025/01/01,16:39:24,1.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
397.0,2025/01/01,16:40:18,1.0,3.0,Astoria,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
401.0,2025/01/01,16:44:46,2.0,3.0,Astoria,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
407.0,2025/01/01,16:49:38,1.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
410.0,2025/01/01,16:56:48,1.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
411.0,2025/01/01,16:58:42,1.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
412.0,2025/01/01,16:58:42,1.0,3.0,Astoria,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
415.0,2025/01/01,17:03:21,1.0,3.0,Astoria,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
416.0,2025/01/01,17:05:44,2.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
418.0,2025/01/01,17:10:34,1.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
419.0,2025/01/01,17:10:35,1.0,3.0,Astoria,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
425.0,2025/01/01,17:18:36,1.0,3.0,Astoria,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
434.0,2025/01/01,17:22:36,1.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
436.0,2025/01/01,17:23:04,1.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
437.0,2025/01/01,17:25:45,2.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
442.0,2025/01/01,17:29:25,1.0,3.0,Astoria,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
443.0,2025/01/01,17:29:25,1.0,3.0,Astoria,75.0,3.5,Bakery,Pastry,Croissant
445.0,2025/01/01,17:35:26,1.0,3.0,Astoria,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
446.0,2025/01/01,17:35:26,1.0,3.0,Astoria,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
448.0,2025/01/01,17:40:50,1.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
449.0,2025/01/01,17:41:55,2.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
450.0,2025/01/01,17:41:55,1.0,3.0,Astoria,71.0,3.75,Bakery,Pastry,Chocolate Croissant
452.0,2025/01/01,17:44:28,2.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
453.0,2025/01/01,17:44:28,1.0,3.0,Astoria,74.0,3.5,Bakery,Biscotti,Ginger Biscotti
461.0,2025/01/01,17:51:06,2.0,3.0,Astoria,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
462.0,2025/01/01,17:54:11,2.0,3.0,Astoria,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
468.0,2025/01/01,18:02:00,1.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
470.0,2025/01/01,18:03:13,1.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
471.0,2025/01/01,18:03:13,1.0,3.0,Astoria,78.0,4.5,Bakery,Scone,Scottish Cream Scone 
472.0,2025/01/01,18:04:34,1.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
473.0,2025/01/01,18:06:52,2.0,3.0,Astoria,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
474.0,2025/01/01,18:06:52,1.0,3.0,Astoria,79.0,3.75,Bakery,Scone,Jumbo Savory Scone
476.0,2025/01/01,18:08:53,2.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
477.0,2025/01/01,18:12:37,2.0,3.0,Astoria,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
482.0,2025/01/01,18:18:10,1.0,3.0,Astoria,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
485.0,2025/01/01,18:21:22,1.0,3.0,Astoria,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
486.0,2025/01/01,18:22:12,2.0,3.0,Astoria,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
488.0,2025/01/01,18:22:53,1.0,3.0,Astoria,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
489.0,2025/01/01,18:22:53,1.0,3.0,Astoria,79.0,3.75,Bakery,Scone,Jumbo Savory Scone
491.0,2025/01/01,18:25:51,1.0,3.0,Astoria,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
495.0,2025/01/01,18:30:05,2.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
496.0,2025/01/01,18:34:56,2.0,3.0,Astoria,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
497.0,2025/01/01,18:39:29,1.0,3.0,Astoria,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
499.0,2025/01/01,18:41:13,1.0,3.0,Astoria,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
501.0,2025/01/01,18:42:04,2.0,3.0,Astoria,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
503.0,2025/01/01,18:43:19,1.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
504.0,2025/01/01,18:43:42,1.0,3.0,Astoria,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
505.0,2025/01/01,18:45:11,2.0,3.0,Astoria,38.0,3.75,Coffee,Barista Espresso,Latte
506.0,2025/01/01,18:49:48,1.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
507.0,2025/01/01,18:51:23,2.0,3.0,Astoria,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
508.0,2025/01/01,18:51:41,1.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
510.0,2025/01/01,18:52:57,2.0,3.0,Astoria,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
511.0,2025/01/01,18:55:19,2.0,3.0,Astoria,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
515.0,2025/01/01,19:00:27,1.0,3.0,Astoria,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
519.0,2025/01/01,19:07:40,1.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
521.0,2025/01/01,19:08:56,1.0,3.0,Astoria,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
523.0,2025/01/01,19:10:16,2.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
525.0,2025/01/01,19:12:49,2.0,3.0,Astoria,40.0,3.75,Coffee,Barista Espresso,Cappuccino
526.0,2025/01/01,19:14:09,2.0,3.0,Astoria,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
527.0,2025/01/01,19:15:15,1.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
532.0,2025/01/01,19:29:01,2.0,3.0,Astoria,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
533.0,2025/01/01,19:29:07,1.0,3.0,Astoria,38.0,3.75,Coffee,Barista Espresso,Latte
534.0,2025/01/01,19:30:55,2.0,3.0,Astoria,51.0,3.0,Tea,Brewed Black tea,Earl Grey Lg
537.0,2025/01/01,19:34:48,1.0,3.0,Astoria,40.0,3.75,Coffee,Barista Espresso,Cappuccino
539.0,2025/01/01,19:37:51,1.0,3.0,Astoria,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
540.0,2025/01/01,19:38:46,2.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
541.0,2025/01/01,19:39:00,2.0,3.0,Astoria,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
542.0,2025/01/01,19:39:32,1.0,3.0,Astoria,37.0,3.0,Coffee,Barista Espresso,Espresso shot
543.0,2025/01/01,19:43:29,1.0,3.0,Astoria,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
546.0,2025/01/01,19:49:37,1.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
548.0,2025/01/01,19:57:56,1.0,3.0,Astoria,35.0,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
549.0,2025/01/01,19:58:29,1.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
550.0,2025/01/01,19:58:52,1.0,3.0,Astoria,39.0,4.25,Coffee,Barista Espresso,Latte Rg
651.0,2025/01/02,11:04:21,1.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
652.0,2025/01/02,11:04:21,1.0,3.0,Astoria,70.0,3.25,Bakery,Scone,Cranberry Scone
653.0,2025/01/02,11:06:10,1.0,3.0,Astoria,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
654.0,2025/01/02,11:06:10,1.0,3.0,Astoria,77.0,3.0,Bakery,Scone,Oatmeal Scone
657.0,2025/01/02,11:11:23,2.0,3.0,Astoria,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
660.0,2025/01/02,11:13:01,2.0,3.0,Astoria,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
662.0,2025/01/02,11:14:15,2.0,3.0,Astoria,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
663.0,2025/01/02,11:15:12,1.0,3.0,Astoria,40.0,3.75,Coffee,Barista Espresso,Cappuccino
664.0,2025/01/02,11:15:28,1.0,3.0,Astoria,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
665.0,2025/01/02,11:15:40,1.0,3.0,Astoria,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
666.0,2025/01/02,11:16:51,2.0,3.0,Astoria,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
667.0,2025/01/02,11:16:51,1.0,3.0,Astoria,75.0,3.5,Bakery,Pastry,Croissant
668.0,2025/01/02,11:18:12,2.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
669.0,2025/01/02,11:18:25,2.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
670.0,2025/01/02,11:19:12,2.0,3.0,Astoria,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
672.0,2025/01/02,11:21:43,2.0,3.0,Astoria,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
673.0,2025/01/02,11:21:49,2.0,3.0,Astoria,38.0,3.75,Coffee,Barista Espresso,Latte
674.0,2025/01/02,11:22:46,1.0,3.0,Astoria,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
679.0,2025/01/02,11:35:02,1.0,3.0,Astoria,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
680.0,2025/01/02,11:35:02,1.0,3.0,Astoria,79.0,3.75,Bakery,Scone,Jumbo Savory Scone
681.0,2025/01/02,11:35:14,2.0,3.0,Astoria,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
682.0,2025/01/02,11:35:14,1.0,3.0,Astoria,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
684.0,2025/01/02,11:38:23,2.0,3.0,Astoria,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
691.0,2025/01/02,11:43:04,2.0,3.0,Astoria,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
698.0,2025/01/02,11:54:30,1.0,3.0,Astoria,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
699.0,2025/01/02,11:55:31,1.0,3.0,Astoria,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
